"Name","Address","Phone","Category","Website","Rating","Reviews","Price Range","Hours","Description","Merchant Verified","Business Closed","Dine-In","Takeout","Delivery","Review 1 Text","Review 1 Score","Review 2 Text","Review 2 Score","Review 3 Text","Review 3 Score","Image URL","Listing CID","Lat","Long","Listing URL","Email","Facebook","Twitter","Instagram","LinkedIn"
"Buddha's Kush Street","595, 22 ถ. สุขุมวิท แขวงคลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110","0829522007","ร้านขายกัญชาในกรุงเทพมหานคร","https://www.instagram.com/buddhaskushst","5.0","191",""," วันจันทร์ 10:00–1:00, วันอังคาร 10:00–1:00, วันพุธ 10:00–1:00, วันพฤหัสบดี 10:00–1:00, วันศุกร์ 10:00–1:00, วันเสาร์ 10:00–1:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 10:00–1:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","","Yes","No","No","No","No","บรรยากาศดี พนักงานเป็นกันเองค่ะ 🥰","ได้รับ 5.0 จาก 5 ดาว,","ร้านนี้พนักงานใจดี ของคือ 👌👍 ราคาน่ารักจนต้องกลับมา","ได้รับ 5.0 จาก 5 ดาว,","","","https://lh5.googleusercontent.com/p/AF1QipP7IMI2Ji6ych10RyhU3teNe0OOruO_9haomMty","13808484811602898412","","","http://maps.google.com/maps/place?cid=13808484811602898412","","","","",""
"CANABANGKA RAM 26/2 ((FARM & DISPENSARY))","51 ซ. รามคำแหง 26/2 แขวงหัวหมาก เขตบางกะปิ กรุงเทพมหานคร 10240","0614191798","ร้านขายกัญชา","https://www.bangkokcannabisfarm.com/","5.0","263",""," วันจันทร์ 12:00–0:00, วันอังคาร 12:00–0:00, วันพุธ 12:00–0:00, วันพฤหัสบดี 12:00–0:00, วันศุกร์ 12:00–0:00, วันเสาร์ 12:00–0:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 12:00–0:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","CANABANGKA is a proudly 100% Thai-owned cannabis farm, dedicated to producing high-quality, medical-grade cannabis to ensure the well-being of our community. We’re passionate about sharing our cannabis knowledge, helping everyone understand its...แสดงเพิ่ม","Yes","No","No","No","No","ของคุณภาพเกรดAทีเดียวเลยคะ ร้านสะอาด พนงเป็นกันเอง ราคาเป็นที่น่าพอใจ","ได้รับ 5.0 จาก 5 ดาว,","พี่สาวแนะนำดีมากเลยครับ ทางร้านบรรยากาศดีมีหลายชั้น ชอบมากครับ","ได้รับ 5.0 จาก 5 ดาว,","พนักงานข้อมูลแน่นจัด ปรึกษาได้ทุกอย่างเรื่องweed","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/AF1QipOG4QrlFkVqa5PnS5YOK_4XE9pqUjXsN4sk0HhR","3327235686953772957","13.759820699999999","100.6318742","http://maps.google.com/maps/place?cid=3327235686953772957","","","","",""
"Cannabeast 39 - กัญชา​ 大麻店 カナビス 대마초 Marijuana Weed Ganja Dispensary Shop","189/1 ซ. สุขุมวิท 39 แขวงคลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110","0631937145","ร้านขายกัญชาในกรุงเทพมหานคร","http://linktr.ee/cannabeast.th","5.0","97",""," วันจันทร์ 11:00–0:00, วันอังคาร 11:00–0:00, วันพุธ 11:00–0:00, วันพฤหัสบดี 11:00–0:00, วันศุกร์ 11:00–2:00, วันเสาร์ 11:00–2:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 11:00–2:00<div><span>เวลาทำการในวันหยุด</span></div>,","Welcome to Cannabeast - Your Premier Weed Shop in Bangkok! 🌿Explore our extensive marijuana range at our cannabis store, featuring top brands like Ten Co, Doja, and more! Our cannabis dispensary stocks medical weed, tasty edibles and convenient...แสดงเพิ่ม","Yes","No","No","No","No","","","","","","","https://lh5.googleusercontent.com/p/","2409179465959477891","13.741909699999999","100.5730516","http://maps.google.com/maps/place?cid=2409179465959477891","","","","",""
"CANNABIS KINGDOM Dispensary & X2O Cafe","18 1 ถ. คอนแวนต์ แขวงสีลม เขต สีลม กรุงเทพมหานคร 10500","0631462625","ร้านขายกัญชา","https://www.instagram.com/cannabiskingdom_bkk/","4.9","246",""," วันจันทร์ 7:00–23:00, วันอังคาร 7:00–23:00, วันพุธ 7:00–23:00, วันพฤหัสบดี 7:00–23:00, วันศุกร์ 7:00–0:00, วันเสาร์ 8:00–0:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 8:00–23:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","CANNABIS KINGDOM & X2O Cafe - a unique fusion of a cozy coffee shop and a cannabis dispensary in Bangkok's vibrant Silom district. Explore our vast selection of premium cannabis products, guided by our knowledgeable English-speaking staff.After...แสดงเพิ่ม","Yes","No","No","No","No","บรรยากาศดี กาแฟ อาหร่อยยย","ได้รับ 5.0 จาก 5 ดาว,","ร้านดี กาแฟดี บาริสต้าบริการดีมาก","ได้รับ 5.0 จาก 5 ดาว,","","","https://lh5.googleusercontent.com/p/","2002170887089059318","13.7253732","100.5341529","http://maps.google.com/maps/place?cid=2002170887089059318","","","","",""
"CANNYA Dispensary (เสนานิคม)","6, 50 ซอย แขวงจันทรเกษม Lat Pharo กรุงเทพมหานคร 10900","0917244446","ร้านขายกัญชา","https://www.cannya.co/","5.0","110",""," วันจันทร์ 10:00–2:00, วันอังคาร 10:00–2:00, วันพุธ 10:00–2:00, วันพฤหัสบดี 10:00–2:00, วันศุกร์ 10:00–2:00, วันเสาร์ 10:00–2:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 10:00–2:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","","Yes","No","No","No","No","ร้านบริการดี เป็นกันเองมาก ของคุณภาพดีมาก ครับ ถ้ามี 10ดาว คงให้ทะลุ ไปแล้ว","ได้รับ 5.0 จาก 5 ดาว,","ร้านให้บริการดี พนักงานพูดจาน่ารัก สินค้าได้ตามที่ต้องการ","ได้รับ 5.0 จาก 5 ดาว,","เวลาปิดตอบโจทย์คนอยู่ดึกดีครับ สะดวกด้วย ของดี","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/AF1QipPLLDdik4o4BGXIBVgIkE9rSq_vGoYnBTSkKKEe","5095032244974008276","13.8333812","100.57349119999999","http://maps.google.com/maps/place?cid=5095032244974008276","","","","",""
"Chopaka.Shop","423 425 ถ. สุขุมวิท แขวงคลองเตยเหนือ เขตวัฒนา กรุงเทพมหานคร 10110","0982280420","ร้านขายกัญชาในกรุงเทพมหานคร","","4.6","55",""," วันจันทร์ 10:00–22:00, วันอังคาร 10:00–22:00, วันพุธ 10:00–22:00, วันพฤหัสบดี 10:00–22:00, วันศุกร์ 10:00–22:00, วันเสาร์ 10:00–22:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 10:00–22:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","A must-visit location for those seeking the best-quality Thai cannabis is Chopaka. The first terpene gummy shop located at the Asoke intersection in Bangkok, founded by Kitty Chokwan Chopaka, an activist and cannabis advocate in Thailand.Whether...แสดงเพิ่ม","Yes","No","No","No","No","","","","","","","https://lh5.googleusercontent.com/p/","16685364006231781424","13.7359706","100.5621881","http://maps.google.com/maps/place?cid=16685364006231781424","","","","",""
"Cowboy Weed Dispensary Asoke : Cannabis shop, ร้านกัญชา","entrance from, Interchange 21 Building, ซ. สุขุมวิท 23 แขวงคลองเตยเหนือ เขตวัฒนา กรุงเทพมหานคร 10110","0641311226","ร้านขายกัญชาในกรุงเทพมหานคร","","5.0","86",""," วันจันทร์ 12:00–0:00, วันอังคาร 12:00–0:00, วันพุธ 12:00–0:00, วันพฤหัสบดี 12:00–2:00, วันศุกร์ 12:00–2:00, วันเสาร์ 12:00–2:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 15:00–23:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","Cowboy cannabis, weed, medical marijuana dispensary. In the heart of Asoke and the world famous soi Cowboy! 🤠 We have many grades of high quality cannabis, edibles, pre rolls and CBD products for your medicinal and pleasurable use. Welcome to smoke...แสดงเพิ่ม","Yes","No","No","No","No","บรรยากาศร้านดี พนักงานเป็นกันเองมากครับ ราคาดีของดีจัดครับร้านนี้","ได้รับ 5.0 จาก 5 ดาว,","เดินเข้าร้านกลิ่นก็บอกแล้วว่าดีแค่ไหนขอบคุณสำหรับราคาดีๆบริการดีๆและของดีๆครับ","ได้รับ 5.0 จาก 5 ดาว,","ร้านตกแต่งสวยดีครับ พนักงานพูดดีอธิบายเข้าใจ ราคาโอเคเลย ไว้ะแวะไปอุดหนุนอีกครับ","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/AF1QipNISrClvqj20ixr3qE7g2ETnumAJ1TaWp7vgjjX","7309796230669308142","13.7364476","100.56265929999999","http://maps.google.com/maps/place?cid=7309796230669308142","","","","",""
"DANK Cannabis Club","223 ถ. พัฒนาการ แขวงสวนหลวง เขตสวนหลวง กรุงเทพมหานคร 10250","0841620610","ร้านขายกัญชา","https://linktr.ee/dankbkk","5.0","714",""," วันจันทร์ เปิด 24 ชั่วโมง, วันอังคาร เปิด 24 ชั่วโมง, วันพุธ เปิด 24 ชั่วโมง, วันพฤหัสบดี เปิด 24 ชั่วโมง, วันศุกร์ เปิด 24 ชั่วโมง, วันเสาร์ เปิด 24 ชั่วโมง, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> เปิด 24 ชั่วโมง<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","Open 24 hrs : เปิดบริการหน้าร้านและออนไลน์24 ชม.Serving Cannabis in joint🚬/Bongs 💨/beers 🍺/coffee☕️ (. OPEN 24 HRS 🏪) FRONTSTOREOrder online สั่งออนไลน์📍: 🙋‍♂️084-162-0610(Text or call us)“ DANK Cannabis Club”Our mission is to provide the...แสดงเพิ่ม","Yes","No","No","No","No","แนะนำพันธุ์ดี เป็นกันเองมากค่ะ มีกิจกรรม มีเกม มีข้าวให้สั่ง สะดวกดีค่าบ","ได้รับ 5.0 จาก 5 ดาว,","สินค้าดีมากคะ บริการดี เจ้าของร้านและพนักงานน่ารัก","ได้รับ 5.0 จาก 5 ดาว,","บรรยากาศดี เพลงเพราะ อาหารอร่อย ที่สำคัญดอกคุณภาพดีมาก 👍👍👍","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/","10810073923186595219","13.739853","100.603437","http://maps.google.com/maps/place?cid=10810073923186595219","","","","",""
"Downfire Cannabis-สมุนไพรกัญชา","1867 ซ. กรุงเทพ-นนทบุรี 44 แขวงวงศ์สว่าง เขตบางซื่อ กรุงเทพมหานคร 10800","0825280001","ร้านขายกัญชาในกรุงเทพมหานคร","https://lin.ee/XgKReOP","5.0","39",""," วันจันทร์ 10:00–0:00, วันอังคาร 10:00–0:00, วันพุธ 10:00–0:00, วันพฤหัสบดี 10:00–0:00, วันศุกร์ 10:00–0:00, วันเสาร์ 10:00–0:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 10:00–0:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","","Yes","No","No","No","No","ร้านบรรยากาศดี สะอาด กว้าง เจ้าของใจดี ครบเครื่องครับ","ได้รับ 5.0 จาก 5 ดาว,","งานคุณภาพ พนักงานบริการดีพูดจาสุภาพเป็นกันเอง แนะนำของถูกใจราคาไม่แรง","ได้รับ 5.0 จาก 5 ดาว,","สินค้าคุณภาพ พนักงานบริการน่ารักมากครับ🤍","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/","8763930325813536714","13.825975200000002","100.5313744","http://maps.google.com/maps/place?cid=8763930325813536714","","","","",""
"Fog Weed / ร้านขายกัญชา เอฟโอจี ( 大麻 / 大麻店 / Dispensary / Ganja / Cannabis) ร้านกัญชา ใกล้ฉัน","32 93 ซอย จอมทอง 12 แขวงบางค้อ เขตจอมทอง กรุงเทพมหานคร 10150","0979654417","ร้านขายกัญชาในกรุงเทพมหานคร","","4.9","28",""," วันจันทร์ เปิด 24 ชั่วโมง, วันอังคาร เปิด 24 ชั่วโมง, วันพุธ เปิด 24 ชั่วโมง, วันพฤหัสบดี เปิด 24 ชั่วโมง, วันศุกร์ เปิด 24 ชั่วโมง, วันเสาร์ เปิด 24 ชั่วโมง, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> เปิด 24 ชั่วโมง<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","เริ่มต้น 10฿ - 230฿ สนใจติดต่อ Line : Waradechh หรือ Tel : 0979654417ผลผลิต OG เกรด Indoor ปลูกเองทุกสายพันธุ์ปุ๋ยน้ำหมักอินทรีย์ปลอดสารพิษไม่ใช้ปุ๋ยเคมีร่วม ไร้ฝุ่นไร้แมลงในเนื้อดอก มีใบอนุญาตถูกต้อง พร้อมจัดส่ง24ชั่วโมงStarting from 10฿ - 230฿...แสดงเพิ่ม","Yes","No","No","No","No","คนขายเป็นกันเองมากครับ มีการจัดส่งบริเวณใกล้เคียงสะดวกมาก เเนะนำดี","ได้รับ 5.0 จาก 5 ดาว,","บริการดี บอกข้อมูลละเอียด ใส่ใจลูกค้า เอาไปเลย5ดาวครับ","ได้รับ 5.0 จาก 5 ดาว,","ของดีครับ เมาๆ ของมีคุณภาพ พ่อค้าใจดี👍🏻","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/AF1QipOleHHg3pyWuY9eoCjKAGWnPXm_ZbO3thyTYl6y","6024283439849238266","13.7009359","100.47430419999999","http://maps.google.com/maps/place?cid=6024283439849238266","","","","",""
"Friendly cannabis weed","N12 อำเภอบางกรวย นนทบุรี 11130","0811289192","ร้านขายกัญชาในตำบล บางสีทอง","https://web.facebook.com/profile.php?id=61551222424962&locale=th_TH","5.0","211",""," วันจันทร์ 9:00–0:00, วันอังคาร 12:00–0:00, วันพุธ 9:00–0:00, วันพฤหัสบดี 9:00–0:00, วันศุกร์ 9:00–0:00, วันเสาร์ 9:00–0:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 9:00–0:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","","Yes","No","No","No","No","ซื้อร้านนี้ทุกรอบบริการดี น้องเป็นที่รักมากครับคนขายเฟรินี่้สุดๆ","ได้รับ 5.0 จาก 5 ดาว,","ราคาไม่แรงเจ้าของใจดี สินค้าคุณภาพ แนะนำคับ","ได้รับ 5.0 จาก 5 ดาว,","เนื้อหอมดีครับ บรรยากาศดีครับ","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/","11908549904515234302","13.813833400000002","100.4800042","http://maps.google.com/maps/place?cid=11908549904515234302","","","","",""
"Green Diamond at Khaosan","149 ถ. จักรพงษ์ ชนะสงคราม เขตพระนคร กรุงเทพมหานคร 10200","0953152128","ร้านขายกัญชาในกรุงเทพมหานคร","https://greendiamondbkk.com/","5.0","163",""," วันจันทร์ เปิด 24 ชั่วโมง, วันอังคาร เปิด 24 ชั่วโมง, วันพุธ เปิด 24 ชั่วโมง, วันพฤหัสบดี เปิด 24 ชั่วโมง, วันศุกร์ เปิด 24 ชั่วโมง, วันเสาร์ เปิด 24 ชั่วโมง, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> เปิด 24 ชั่วโมง<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","Nestled near the renowned Khaosan Road, Green Diamond at Khaosan provides an exclusive haven for relaxation. Step into a dedicated floor designed for ultimate chill vibes. Immerse yourself in the thrill of gaming with our PlayStation console, adding...แสดงเพิ่ม","Yes","No","No","No","No","หลากหลายสายพันธุ์ พี่พนังงาน2คน บริการดีน่ารัก มีหมุนไข่ ได้ดอกมา2ลูก♥️","ได้รับ 5.0 จาก 5 ดาว,","ดอกไม้หอมหวานอร่อยมากๆครับ เรียนเชิญ🥦","ได้รับ 5.0 จาก 5 ดาว,","ฟิวดี บรรยากาศดี แอร์เย็น มีเกมให้เล่นด้วยครับ","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/AF1QipM6cD_BcnjDBNLft_tmAZGIaG9sp14-5LGg2SSP","18346066018656056927","13.761417199999999","100.4973413","http://maps.google.com/maps/place?cid=18346066018656056927","","","","",""
"Green Harbour Shop","64/20 ซอย เจริญกรุง 42/1 แขวงบางรัก เขตบางรัก กรุงเทพมหานคร 10500","0811455355","ร้านขายกัญชาในกรุงเทพมหานคร","https://www.instagram.com/greenharbour.bkk/","5.0","1.2K",""," วันจันทร์ 11:00–0:00, วันอังคาร 9:00–2:00, วันพุธ 9:00–2:00, วันพฤหัสบดี 9:00–2:00, วันศุกร์ 9:00–2:00, วันเสาร์ 9:00–2:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 11:00–0:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","","Yes","No","No","No","No","ร้านสะอาด พนักงานบริการดีแนะนำสินค้าเป็นกันเองมากๆ ร้านน่ารักสินค้ามีคุณภาพดี","ได้รับ 5.0 จาก 5 ดาว,","บริการทุกระดับประทับใจ มีห้องให้ด้วย เพลง เนตฟลิกครบ เริ่ด","ได้รับ 5.0 จาก 5 ดาว,","บริการดี​ ระบบดี​ พนักงานอัธยาศัยดีมากครับ","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/","12733419447602198251","13.7219602","100.514592","http://maps.google.com/maps/place?cid=12733419447602198251","","","","",""
"Green Heaven Dispensary","1/1 ปากซอยลาดพร้าว 128 ซอย เมแฟร์วิลล่า 2 พลับพลา เขตวังทองหลาง กรุงเทพมหานคร 10310","0622919636","ร้านขายกัญชาในกรุงเทพมหานคร","https://www.facebook.com/greenheavenofficial","4.9","78",""," วันจันทร์ 11:00–21:00, วันอังคาร 11:00–21:00, วันพุธ 11:00–21:00, วันพฤหัสบดี 11:00–21:00, วันศุกร์ 11:00–21:00, วันเสาร์ 11:00–21:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 11:00–21:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","ร้านขายกัญชาย่านลาดพร้าว บางกะปิ รามคำแหง รามอินทรายินดีต้อนรับทุกท่าน แวะมาเยี่ยมชมได้ ราคาถูกมีคุณภาพสูงมีทั้งที่นั่งเล่นภายในร้าน ขนม เครื่องดื่ม และอื่นๆมากมายมีแพทย์คอยดูแลให้คำปรึกษาได้จอดรถได้ที่ลานจอดรถปากซอยลาดพร้าว 128Cannabis shop &...แสดงเพิ่ม","Yes","No","No","No","No","เกรดคุณภาพดี มีการให้คำแนะนำ และบริการลูกค้าอย่างเป็นกันเองมากครับบ","ได้รับ 5.0 จาก 5 ดาว,","บริการดีมากค่ะ พี่ๆน่ารักทุกครั้งที่ไป ❤️คุณภาพสินค้าสุดดดดดดดด","ได้รับ 5.0 จาก 5 ดาว,","บรรยากาศร้านดีมากครับ ที่ร้านเป็นกันเองทุกคน ให้ความรู้ดีครับ","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/","3852186228144755661","13.775559999999999","100.6278818","http://maps.google.com/maps/place?cid=3852186228144755661","","","","",""
